stage,r_target,r_prime,kernel_beta,disp_phase,theory_gamma,theory_ok,theory_reason,tail_mass_est,n_eff,post_prob,pde_error,fidelity,rho_purity,pauli_rmse,objective,feasible
coarse,0.4833333333333333,0.27666666666666667,0.95,0.0,0.19468108947489815,1,,2.2131310567496953e-06,1.159343386973056,0.24831549593163074,0.2364204550012213,0.975429672511076,0.9900010863826221,0.09892135937257251,0.23617213950528967,1
coarse,0.4833333333333333,0.3383333333333334,0.35,0.0,0.1279597767529359,1,,1.4836135436513409e-05,1.3719744923849169,0.23113783528800758,0.2091525121130639,0.9712595622656663,0.9848522723386217,0.10287510365400557,0.2089213742777759,1
coarse,0.4833333333333333,0.3383333333333334,0.425,0.0,0.1279597767529359,1,,1.3091021976441297e-05,1.2734982626685818,0.2370019401105691,0.22177130224259997,0.9716937478123372,0.987373162891992,0.10486380127016919,0.2215343003024894,1
coarse,0.4833333333333333,0.3383333333333334,0.5,0.0,0.1279597767529359,1,,1.140944394761867e-05,1.194786737444938,0.24205053253140593,0.23265505501034245,0.9720798445298684,0.9895206417463884,0.10649055437766815,0.23241300447781105,1
coarse,0.4833333333333333,0.3383333333333334,0.575,0.0,0.1279597767529359,1,,9.814824318277182e-06,1.135892122371831,0.24609550411714803,0.24135394885705616,0.9724202545080254,0.9912571246703322,0.1077225784762436,0.24110785335293902,1
coarse,0.4833333333333333,0.3383333333333334,0.6499999999999999,0.0,0.1279597767529359,1,,8.326721529172687e-06,1.0972023788361143,0.24892377381000008,0.24738544094643128,0.9727166477053513,0.9925367817511384,0.10851668804893132,0.24713651717262128,1
coarse,0.4833333333333333,0.3383333333333334,0.725,0.0,0.1279597767529359,1,,6.96038088576767e-06,1.0799689855698318,0.2502865342902365,0.25020188556642536,0.9729659455449622,0.9932940160299707,0.10881420511593014,0.24995159903213512,1
coarse,0.4833333333333333,0.3383333333333334,0.7999999999999999,0.0,0.1279597767529359,1,,5.72635664808363e-06,1.0869318099898206,0.24988385298651916,0.24915160866932107,0.9731526054939442,0.9934241560189172,0.10853449340074955,0.24890172481633455,1
coarse,0.4833333333333333,0.3383333333333334,0.875,0.0,0.1279597767529359,1,,4.630249553660981e-06,1.123242803137188,0.24734195919407917,0.24343118603766029,0.9732330859247551,0.9927482855563712,0.10756639078594851,0.24318384407846622,1
coarse,0.4833333333333333,0.3383333333333334,0.95,0.0,0.1279597767529359,1,,3.672645790597784e-06,1.1980365026087085,0.24217831465177614,0.23203203013809423,0.9731032893811513,0.9909446456732661,0.1057568755577669,0.23178985182344244,1
coarse,0.4833333333333333,0.4,0.35,0.0,0.06898020752796297,1,,2.3916125774681163e-05,1.3843335395645557,0.22675155542681127,0.20983671589820008,0.9696391978226119,0.987590565915845,0.10990014816939704,0.20960996434277326,1
coarse,0.4833333333333333,0.4,0.425,0.0,0.06898020752796297,1,,2.116219274561626e-05,1.27234908069994,0.2332389609572162,0.22327561798743342,0.9697290058284577,0.9896715464737005,0.11204188370514116,0.2230423790264762,1
coarse,0.4833333333333333,0.4,0.5,0.0,0.06898020752796297,1,,1.8476410038270608e-05,1.1844929483249755,0.2387291410015553,0.2347397595614688,0.9698322433232307,0.991427084088573,0.11375697499726346,0.23450103042046724,1
coarse,0.4833333333333333,0.4,0.575,0.0,0.06898020752796297,1,,1.5904796141774646e-05,1.1211887408780776,0.2429678607688788,0.24360293408038508,0.9699572304234041,0.9928207655792907,0.1150068527659141,0.2433599662196162,1
coarse,0.4833333333333333,0.4,0.6499999999999999,0.0,0.06898020752796297,1,,1.3486405560647619e-05,1.0832502758895874,0.2456621924824425,0.24919781421793627,0.9701103718745232,0.9938020463522277,0.11573817715341563,0.24895215202545382,1
coarse,0.4833333333333333,0.4,0.725,0.0,0.06898020752796297,1,,1.1252144403450792e-05,1.0728441326763534,0.24646238169981918,0.25076504419902,0.9702897563154314,0.9942875801144516,0.11587500537604029,0.2505185818173202,1
coarse,0.4833333333333333,0.4,0.7999999999999999,0.0,0.06898020752796297,1,,9.223495703647444e-06,1.0946641124346237,0.24493509954516138,0.24739510895448485,0.9704712123875552,0.9941263395952373,0.11530819010387705,0.2471501738549397,1
coarse,0.4833333333333333,0.4,0.875,0.0,0.06898020752796297,1,,7.4117584301092165e-06,1.1577982181533413,0.2405223413857686,0.23796737031238013,0.9705770538158176,0.9930288675129118,0.11388015617445892,0.23772684797099436,1
coarse,0.4833333333333333,0.4,0.95,0.0,0.06898020752796297,1,,5.82072005861356e-06,1.279229075741288,0.2324741032699519,0.2211254654633009,0.9704034215773162,0.9904136058299602,0.11136287832501508,0.22089299136003093,1
